time	V(a)	V(b)	V(cin)	V(cout)	V(s0)	V(s1)	V(s2)	V(s3)
3.037671106147301e-002	0.000000e+000	1.883555e+000	5.000000e+000	2.219405e-008	4.895274e+000	4.999899e+000	5.017797e-002	5.017797e-002
3.037672225622107e-002	0.000000e+000	1.883611e+000	5.000000e+000	2.219405e-008	4.895159e+000	4.999919e+000	5.024514e-002	5.024514e-002
3.037673375407000e-002	0.000000e+000	1.883669e+000	5.000000e+000	2.219405e-008	4.895041e+000	4.999936e+000	5.031459e-002	5.031459e-002
3.037675674976785e-002	0.000000e+000	1.883784e+000	5.000000e+000	2.219405e-008	4.894803e+000	4.999953e+000	5.045481e-002	5.045481e-002
3.037679012537299e-002	0.000000e+000	1.883951e+000	5.000000e+000	2.219405e-008	4.894458e+000	4.999968e+000	5.066122e-002	5.066122e-002
3.037683780803537e-002	0.000000e+000	1.884189e+000	5.000000e+000	2.219405e-008	4.893965e+000	4.999979e+000	5.096198e-002	5.096198e-002
3.037689460580738e-002	0.000000e+000	1.884473e+000	5.000000e+000	2.219405e-008	4.893377e+000	4.999986e+000	5.133008e-002	5.133008e-002
3.037697519788832e-002	0.000000e+000	1.884876e+000	5.000000e+000	2.219405e-008	4.892540e+000	4.999991e+000	5.187139e-002	5.187139e-002
3.037707424417803e-002	0.000000e+000	1.885371e+000	5.000000e+000	2.219405e-008	4.891509e+000	4.999995e+000	5.256939e-002	5.256939e-002
3.037721124038514e-002	0.000000e+000	1.886056e+000	5.000000e+000	2.219405e-008	4.890078e+000	4.999998e+000	5.360140e-002	5.360140e-002
3.037739822130976e-002	0.000000e+000	1.886991e+000	5.000000e+000	2.219400e-008	4.888119e+000	4.999997e+000	5.509769e-002	5.509770e-002
3.037743162434125e-002	0.000000e+000	1.887158e+000	5.000000e+000	2.219402e-008	4.887768e+000	4.999998e+000	5.538093e-002	5.538094e-002
3.037749843040422e-002	0.000000e+000	1.887492e+000	5.000000e+000	2.219405e-008	4.887064e+000	5.000000e+000	5.598164e-002	5.598164e-002
3.037763204253018e-002	0.000000e+000	1.888160e+000	5.000000e+000	2.219405e-008	4.885651e+000	5.000000e+000	5.725918e-002	5.725918e-002
3.037781275455362e-002	0.000000e+000	1.889064e+000	5.000000e+000	2.219405e-008	4.883734e+000	5.000000e+000	5.914480e-002	5.914480e-002
3.037800358576337e-002	0.000000e+000	1.890018e+000	5.000000e+000	2.219405e-008	4.881698e+000	5.000000e+000	6.142571e-002	6.142571e-002
3.037833029070952e-002	0.000000e+000	1.891652e+000	5.000000e+000	2.219405e-008	4.878181e+000	5.000000e+000	6.647964e-002	6.647964e-002
3.037898370060183e-002	0.000000e+000	1.894919e+000	5.000000e+000	2.219405e-008	4.871065e+000	5.000000e+000	8.174168e-002	8.174168e-002
3.037963206650020e-002	0.000000e+000	1.898160e+000	5.000000e+000	2.219405e-008	4.863906e+000	5.000000e+000	1.113163e-001	1.113163e-001
3.038021507289261e-002	0.000000e+000	1.901075e+000	5.000000e+000	2.219405e-008	4.857393e+000	5.000000e+000	1.593582e-001	1.593582e-001
3.038030232665038e-002	0.000000e+000	1.901512e+000	5.000000e+000	2.219405e-008	4.856409e+000	5.000000e+000	1.764449e-001	1.764449e-001
3.038047683416592e-002	0.000000e+000	1.902384e+000	5.000000e+000	2.219405e-008	4.854432e+000	5.000000e+000	2.416762e-001	2.416762e-001
3.038052046104481e-002	0.000000e+000	1.902602e+000	5.000000e+000	2.219405e-008	4.853937e+000	5.000000e+000	2.752011e-001	2.752011e-001
3.038053136776453e-002	0.000000e+000	1.902657e+000	5.000000e+000	2.219406e-008	4.853813e+000	5.000000e+000	3.265641e-001	3.265641e-001
3.038055318120398e-002	0.000000e+000	1.902766e+000	5.000000e+000	2.221409e-008	4.853565e+000	5.000000e+000	5.568139e-001	5.568139e-001
3.038055386287396e-002	0.000000e+000	1.902769e+000	5.000000e+000	2.219853e-008	4.853557e+000	5.000000e+000	5.802875e-001	5.802875e-001
3.038055522621392e-002	0.000000e+000	1.902776e+000	5.000000e+000	2.217737e-008	4.853541e+000	5.000000e+000	6.751458e-001	6.751458e-001
3.038055795289385e-002	0.000000e+000	1.902790e+000	5.000000e+000	2.224157e-008	4.853510e+000	5.000000e+000	9.278737e-001	9.278737e-001
3.038055880498133e-002	0.000000e+000	1.902794e+000	5.000000e+000	2.221207e-008	4.853500e+000	5.000000e+000	1.031312e+000	1.031312e+000
3.038055914581632e-002	0.000000e+000	1.902796e+000	5.000000e+000	2.226763e-008	4.853497e+000	5.000000e+000	1.075841e+000	1.075841e+000
3.038055982748630e-002	0.000000e+000	1.902799e+000	5.000000e+000	2.223622e-008	4.853489e+000	5.000000e+000	1.148996e+000	1.148996e+000
3.038056119082627e-002	0.000000e+000	1.902806e+000	5.000000e+000	2.215349e-008	4.853473e+000	5.000000e+000	1.257393e+000	1.257393e+000
3.038056391750620e-002	0.000000e+000	1.902820e+000	5.000000e+000	2.232223e-008	4.853442e+000	5.000000e+000	1.446930e+000	1.446930e+000
3.038056809921012e-002	0.000000e+000	1.902840e+000	5.000000e+000	2.334189e-008	4.853395e+000	5.000000e+000	1.731370e+000	1.731370e+000
3.038057009563592e-002	0.000000e+000	1.902851e+000	5.000000e+000	2.022318e-008	4.853372e+000	5.000000e+000	1.828897e+000	1.828897e+000
3.038057246335122e-002	0.000000e+000	1.902862e+000	5.000000e+000	2.189093e-008	4.853345e+000	5.000000e+000	1.876367e+000	1.876367e+000
3.038057491795511e-002	0.000000e+000	1.902875e+000	5.000000e+000	2.505617e-008	4.853317e+000	5.000000e+000	1.887888e+000	1.887888e+000
3.038057738222793e-002	0.000000e+000	1.902887e+000	5.000000e+000	2.147564e-008	4.853289e+000	5.000000e+000	1.889174e+000	1.889174e+000
3.038058111842621e-002	0.000000e+000	1.902906e+000	5.000000e+000	2.138436e-008	4.853247e+000	5.000000e+000	1.889286e+000	1.889286e+000
3.038071668904960e-002	0.000000e+000	1.903583e+000	5.000000e+000	2.189110e-008	4.851700e+000	5.000000e+000	1.890549e+000	1.890549e+000
3.038085225967299e-002	0.000000e+000	1.904261e+000	5.000000e+000	2.226772e-008	4.850148e+000	5.000000e+000	1.891781e+000	1.891781e+000
3.038098783029638e-002	0.000000e+000	1.904939e+000	5.000000e+000	2.251421e-008	4.848591e+000	5.000000e+000	1.892982e+000	1.892982e+000
3.038112340091977e-002	0.000000e+000	1.905617e+000	5.000000e+000	2.263057e-008	4.847027e+000	5.000000e+000	1.894152e+000	1.894152e+000
3.038125897154316e-002	0.000000e+000	1.906295e+000	5.000000e+000	2.261681e-008	4.845458e+000	5.000000e+000	1.895290e+000	1.895290e+000
3.038139454216655e-002	0.000000e+000	1.906973e+000	5.000000e+000	2.247293e-008	4.843883e+000	5.000000e+000	1.896396e+000	1.896396e+000
3.038153011278994e-002	0.000000e+000	1.907651e+000	5.000000e+000	2.219892e-008	4.842303e+000	5.000000e+000	1.897472e+000	1.897472e+000
3.038248657955025e-002	0.000000e+000	1.912433e+000	5.000000e+000	2.219162e-008	4.830993e+000	5.000000e+000	1.904581e+000	1.904581e+000
3.038439951307085e-002	0.000000e+000	1.921998e+000	5.000000e+000	2.219498e-008	4.807645e+000	5.000000e+000	1.917087e+000	1.917087e+000
3.038749509138600e-002	0.000000e+000	1.937475e+000	5.000000e+000	2.219372e-008	4.768112e+000	5.000000e+000	1.935053e+000	1.935053e+000
3.039146727890239e-002	0.000000e+000	1.957336e+000	5.000000e+000	2.219445e-008	4.714057e+000	5.000000e+000	1.956259e+000	1.956259e+000
3.039747856867217e-002	0.000000e+000	1.987393e+000	5.000000e+000	2.219383e-008	4.624571e+000	5.000000e+000	1.986992e+000	1.986992e+000
3.040603073248170e-002	0.000000e+000	2.030154e+000	5.000000e+000	2.219421e-008	4.477758e+000	5.000000e+000	2.030026e+000	2.030026e+000
3.041808971650993e-002	0.000000e+000	2.090449e+000	5.000000e+000	2.219395e-008	4.190787e+000	5.000000e+000	2.090410e+000	2.090410e+000
3.043469445659520e-002	0.000000e+000	2.173472e+000	5.000000e+000	1.159182e-008	3.637599e+000	5.000000e+000	2.173458e+000	2.173458e+000
3.043589996894196e-002	0.000000e+000	2.179500e+000	5.000000e+000	1.461273e-008	3.538565e+000	5.000000e+000	2.179487e+000	2.179487e+000
3.043831099363548e-002	0.000000e+000	2.191555e+000	5.000000e+000	2.219405e-008	3.097696e+000	5.000000e+000	2.191545e+000	2.191545e+000
3.043949314846781e-002	0.000000e+000	2.197466e+000	5.000000e+000	2.219405e-008	2.713916e+000	5.000000e+000	2.197457e+000	2.197457e+000
3.044062030148356e-002	0.000000e+000	2.203101e+000	5.000000e+000	2.219405e-008	2.260293e+000	5.000000e+000	2.203093e+000	2.203093e+000
3.044180881506764e-002	0.000000e+000	2.209044e+000	5.000000e+000	2.219405e-008	1.820153e+000	5.000000e+000	2.209035e+000	2.209035e+000
3.044327278998756e-002	0.000000e+000	2.216364e+000	5.000000e+000	2.219405e-008	1.388822e+000	5.000000e+000	2.216356e+000	2.216356e+000
3.044429307528655e-002	0.000000e+000	2.221465e+000	5.000000e+000	2.219405e-008	1.214372e+000	5.000000e+000	2.221457e+000	2.221457e+000
3.044541570657821e-002	0.000000e+000	2.227078e+000	5.000000e+000	2.219405e-008	1.131264e+000	5.000000e+000	2.227070e+000	2.227070e+000
3.044671256841923e-002	0.000000e+000	2.233563e+000	5.000000e+000	2.219405e-008	1.077032e+000	5.000000e+000	2.233555e+000	2.233555e+000
3.044810114502380e-002	0.000000e+000	2.240506e+000	5.000000e+000	2.219405e-008	1.035973e+000	5.000000e+000	2.240498e+000	2.240498e+000
3.045087829823295e-002	0.000000e+000	2.254391e+000	5.000000e+000	2.219405e-008	9.750436e-001	5.000000e+000	2.254384e+000	2.254384e+000
3.045542084225969e-002	0.000000e+000	2.277104e+000	5.000000e+000	2.219405e-008	8.997005e-001	5.000000e+000	2.277097e+000	2.277097e+000
3.046185171873809e-002	0.000000e+000	2.309259e+000	5.000000e+000	2.219405e-008	8.198584e-001	5.000000e+000	2.309252e+000	2.309252e+000
3.047175155747382e-002	0.000000e+000	2.358758e+000	5.000000e+000	2.219405e-008	7.279303e-001	5.000000e+000	2.358751e+000	2.358751e+000
3.048642023361696e-002	0.000000e+000	2.432101e+000	5.000000e+000	2.219405e-008	6.234175e-001	5.000000e+000	2.432095e+000	2.432095e+000
3.050000000000000e-002	0.000000e+000	2.500000e+000	5.000000e+000	2.219597e-008	5.434927e-001	5.000000e+000	2.499993e+000	2.499993e+000
3.050317747284095e-002	0.000000e+000	2.515887e+000	4.968225e+000	2.219405e-008	5.140349e-001	5.000000e+000	2.515881e+000	2.515881e+000
3.050741410329554e-002	0.000000e+000	2.537071e+000	4.925859e+000	2.219405e-008	4.778076e-001	5.000000e+000	2.537064e+000	2.537064e+000
3.051588736420473e-002	0.000000e+000	2.579437e+000	4.841126e+000	2.219405e-008	4.139893e-001	5.000000e+000	2.579430e+000	2.579430e+000
3.053261126885544e-002	0.000000e+000	2.663056e+000	4.673887e+000	2.219405e-008	3.121499e-001	5.000000e+000	2.663049e+000	2.663049e+000
3.055984590162250e-002	0.000000e+000	2.799230e+000	4.401541e+000	2.219405e-008	1.906189e-001	5.000000e+000	2.799222e+000	2.799222e+000
3.058690783504051e-002	0.000000e+000	2.934539e+000	4.130922e+000	2.219405e-008	1.151092e-001	5.000000e+000	2.934531e+000	2.934531e+000
3.061512644928000e-002	0.000000e+000	3.075632e+000	3.848736e+000	2.219405e-008	7.531869e-002	5.000000e+000	3.075623e+000	3.075623e+000
3.064185910056238e-002	0.000000e+000	3.209296e+000	3.581409e+000	2.219405e-008	5.586942e-002	5.000000e+000	3.209285e+000	3.209285e+000
3.066717493613078e-002	0.000000e+000	3.335875e+000	3.328251e+000	2.219405e-008	4.272448e-002	5.000000e+000	3.335863e+000	3.335863e+000
3.069104453178909e-002	0.000000e+000	3.455223e+000	3.089555e+000	2.219405e-008	3.267369e-002	5.000000e+000	3.455210e+000	3.455210e+000
3.073010703178909e-002	0.000000e+000	3.650535e+000	2.698930e+000	2.219405e-008	2.854449e-002	5.000000e+000	3.650522e+000	3.650522e+000
3.076605634695635e-002	0.000000e+000	3.830282e+000	2.339437e+000	2.219405e-008	4.544126e-002	5.000000e+000	3.830270e+000	3.830270e+000
3.077093915945635e-002	0.000000e+000	3.854696e+000	2.290608e+000	2.219405e-008	5.164738e-002	5.000000e+000	3.854684e+000	3.854684e+000
3.078070478445635e-002	0.000000e+000	3.903524e+000	2.192952e+000	2.219405e-008	6.949168e-002	5.000000e+000	3.903512e+000	3.903512e+000
3.078214507157743e-002	0.000000e+000	3.910725e+000	2.178549e+000	2.219405e-008	7.243447e-002	5.000000e+000	3.910714e+000	3.910714e+000
3.078502564581959e-002	0.000000e+000	3.925128e+000	2.149744e+000	2.219405e-008	7.886009e-002	5.000000e+000	3.925117e+000	3.925117e+000
3.078688269866024e-002	0.000000e+000	3.934413e+000	2.131173e+000	2.219405e-008	8.317973e-002	5.000000e+000	3.934402e+000	3.934402e+000
3.078827953523442e-002	0.000000e+000	3.941398e+000	2.117205e+000	2.219405e-008	8.655512e-002	5.000000e+000	3.941386e+000	3.941386e+000
3.078914447902836e-002	0.000000e+000	3.945722e+000	2.108555e+000	2.219405e-008	8.869926e-002	5.000000e+000	3.945711e+000	3.945711e+000
3.078971912991897e-002	0.000000e+000	3.948596e+000	2.102809e+000	2.219405e-008	9.014899e-002	5.000000e+000	3.948584e+000	3.948584e+000
3.079010719850198e-002	0.000000e+000	3.950536e+000	2.098928e+000	2.219405e-008	9.113949e-002	5.000000e+000	3.950524e+000	3.950524e+000
3.079041377917752e-002	0.000000e+000	3.952069e+000	2.095862e+000	2.219405e-008	9.192933e-002	5.000000e+000	3.952057e+000	3.952057e+000
3.079084536633116e-002	0.000000e+000	3.954227e+000	2.091546e+000	2.219405e-008	9.304842e-002	5.000000e+000	3.954215e+000	3.954215e+000
3.079090712140338e-002	0.000000e+000	3.954536e+000	2.090929e+000	2.219405e-008	9.320935e-002	5.000000e+000	3.954524e+000	3.954524e+000
3.079103063154782e-002	0.000000e+000	3.955153e+000	2.089694e+000	2.219405e-008	9.353244e-002	5.000000e+000	3.955142e+000	3.955142e+000
3.079112583464509e-002	0.000000e+000	3.955629e+000	2.088742e+000	2.219405e-008	9.378203e-002	5.000000e+000	3.955618e+000	3.955618e+000
3.079125191768228e-002	0.000000e+000	3.956259e+000	2.087481e+000	2.219405e-008	9.411344e-002	5.000004e+000	3.956248e+000	3.956248e+000
3.079137994901518e-002	0.000000e+000	3.956900e+000	2.086200e+000	2.219405e-008	9.445075e-002	5.000014e+000	3.956888e+000	3.956888e+000
3.079146060163966e-002	0.000000e+000	3.957303e+000	2.085394e+000	2.219405e-008	9.466363e-002	5.000028e+000	3.957291e+000	3.957291e+000
3.079146858868718e-002	0.000000e+000	3.957343e+000	2.085314e+000	2.219405e-008	9.468473e-002	5.000031e+000	3.957331e+000	3.957331e+000
3.079148456278221e-002	0.000000e+000	3.957423e+000	2.085154e+000	2.219405e-008	9.472699e-002	5.000041e+000	3.957411e+000	3.957411e+000
3.079151651097228e-002	0.000000e+000	3.957582e+000	2.084835e+000	2.219405e-008	9.481151e-002	5.000070e+000	3.957571e+000	3.957571e+000
3.079153666230367e-002	0.000000e+000	3.957683e+000	2.084633e+000	2.219405e-008	9.486485e-002	5.000111e+000	3.957672e+000	3.957672e+000
3.079155176962389e-002	0.000000e+000	3.957759e+000	2.084482e+000	2.219405e-008	9.490487e-002	5.000191e+000	3.957747e+000	3.957747e+000
3.079156353581784e-002	0.000000e+000	3.957818e+000	2.084365e+000	2.219405e-008	9.493612e-002	5.000379e+000	3.957806e+000	3.957806e+000
3.079157365996041e-002	0.000000e+000	3.957868e+000	2.084263e+000	2.219405e-008	9.496304e-002	5.000859e+000	3.957857e+000	3.957857e+000
3.079158450676866e-002	0.000000e+000	3.957922e+000	2.084155e+000	2.219405e-008	9.499177e-002	5.002086e+000	3.957911e+000	3.957911e+000
3.079158980879909e-002	0.000000e+000	3.957949e+000	2.084102e+000	2.219405e-008	9.500577e-002	5.003366e+000	3.957937e+000	3.957937e+000
3.079159299143101e-002	0.000000e+000	3.957965e+000	2.084070e+000	2.219405e-008	9.501420e-002	5.004735e+000	3.957953e+000	3.957953e+000
3.079159520977729e-002	0.000000e+000	3.957976e+000	2.084048e+000	2.219405e-008	9.502009e-002	5.006332e+000	3.957964e+000	3.957964e+000
3.079159681455662e-002	0.000000e+000	3.957984e+000	2.084032e+000	2.219405e-008	9.502435e-002	5.008106e+000	3.957973e+000	3.957973e+000
3.079159804310239e-002	0.000000e+000	3.957990e+000	2.084020e+000	2.219405e-008	9.502760e-002	5.008919e+000	3.957979e+000	3.957979e+000
3.079159911646215e-002	0.000000e+000	3.957996e+000	2.084009e+000	2.219405e-008	9.503040e-002	5.001401e+000	3.957984e+000	3.957984e+000
3.079160024792429e-002	0.000000e+000	3.958001e+000	2.083997e+000	2.219406e-008	9.503336e-002	4.962358e+000	3.957990e+000	3.957990e+000
3.079160112475717e-002	0.000000e+000	3.958006e+000	2.083989e+000	2.219406e-008	9.503568e-002	4.864488e+000	3.957994e+000	3.957994e+000
3.079160212149950e-002	0.000000e+000	3.958011e+000	2.083979e+000	2.219405e-008	9.503834e-002	4.636117e+000	3.957999e+000	3.957999e+000
3.079160259733561e-002	0.000000e+000	3.958013e+000	2.083974e+000	2.219405e-008	9.503961e-002	4.461258e+000	3.958001e+000	3.958001e+000
3.079160297244430e-002	0.000000e+000	3.958015e+000	2.083970e+000	2.219407e-008	9.504063e-002	4.275778e+000	3.958002e+000	3.958003e+000
3.079160346800858e-002	0.000000e+000	3.958017e+000	2.083965e+000	2.219408e-008	9.504197e-002	3.994431e+000	3.958006e+000	3.958006e+000
3.079160353191633e-002	0.000000e+000	3.958018e+000	2.083965e+000	2.219402e-008	9.504214e-002	3.953435e+000	3.958007e+000	3.958006e+000
3.079160365973184e-002	0.000000e+000	3.958018e+000	2.083963e+000	2.219393e-008	9.504248e-002	3.859745e+000	3.958008e+000	3.958007e+000
3.079160391536285e-002	0.000000e+000	3.958019e+000	2.083961e+000	2.219404e-008	9.504318e-002	3.642379e+000	3.958009e+000	3.958008e+000
3.079160423911191e-002	0.000000e+000	3.958021e+000	2.083958e+000	2.219411e-008	9.504407e-002	3.307697e+000	3.958011e+000	3.958010e+000
3.079160455738661e-002	0.000000e+000	3.958023e+000	2.083954e+000	2.219403e-008	9.504494e-002	2.903634e+000	3.958013e+000	3.958011e+000
3.079160489639586e-002	0.000000e+000	3.958025e+000	2.083951e+000	2.219404e-008	9.504586e-002	2.390142e+000	3.958014e+000	3.958013e+000
3.079160527434024e-002	0.000000e+000	3.958026e+000	2.083947e+000	2.219418e-008	9.504688e-002	1.753251e+000	3.958015e+000	3.958015e+000
3.079160532151314e-002	0.000000e+000	3.958027e+000	2.083947e+000	2.219420e-008	9.504700e-002	1.670698e+000	3.958016e+000	3.958015e+000
3.079160541585893e-002	0.000000e+000	3.958027e+000	2.083946e+000	2.219416e-008	9.504725e-002	1.507507e+000	3.958017e+000	3.958015e+000
3.079160560455051e-002	0.000000e+000	3.958028e+000	2.083944e+000	2.219386e-008	9.504773e-002	1.180403e+000	3.958019e+000	3.958016e+000
3.079160572047867e-002	0.000000e+000	3.958029e+000	2.083943e+000	2.219384e-008	9.504803e-002	9.688417e-001	3.958020e+000	3.958017e+000
3.079160585165806e-002	0.000000e+000	3.958029e+000	2.083941e+000	2.219405e-008	9.504837e-002	7.445035e-001	3.958019e+000	3.958018e+000
3.079160593806070e-002	0.000000e+000	3.958030e+000	2.083941e+000	2.219414e-008	9.504858e-002	6.325437e-001	3.958019e+000	3.958018e+000
3.079160604013975e-002	0.000000e+000	3.958030e+000	2.083940e+000	2.219413e-008	9.504884e-002	5.364016e-001	3.958019e+000	3.958019e+000
3.079160624429785e-002	0.000000e+000	3.958031e+000	2.083938e+000	2.219411e-008	9.504938e-002	3.969443e-001	3.958018e+000	3.958020e+000
3.079160661680885e-002	0.000000e+000	3.958033e+000	2.083934e+000	2.219410e-008	9.505038e-002	2.377717e-001	3.958018e+000	3.958022e+000
3.079160697228638e-002	0.000000e+000	3.958035e+000	2.083930e+000	2.219401e-008	9.505133e-002	1.526743e-001	3.958020e+000	3.958023e+000
3.079160741604352e-002	0.000000e+000	3.958037e+000	2.083926e+000	2.219398e-008	9.505253e-002	9.765118e-002	3.958025e+000	3.958025e+000
3.079160790940288e-002	0.000000e+000	3.958040e+000	2.083921e+000	2.219407e-008	9.505383e-002	6.451319e-002	3.958029e+000	3.958028e+000
3.079160872487228e-002	0.000000e+000	3.958044e+000	2.083913e+000	2.219408e-008	9.505598e-002	3.662368e-002	3.958033e+000	3.958032e+000
3.079160972479769e-002	0.000000e+000	3.958049e+000	2.083903e+000	2.219404e-008	9.505860e-002	2.008665e-002	3.958037e+000	3.958037e+000
3.079161130931291e-002	0.000000e+000	3.958056e+000	2.083887e+000	2.219405e-008	9.506274e-002	9.526583e-003	3.958045e+000	3.958045e+000
3.079161343611419e-002	0.000000e+000	3.958067e+000	2.083866e+000	2.219405e-008	9.506832e-002	4.421604e-003	3.958056e+000	3.958056e+000
3.079161486794165e-002	0.000000e+000	3.958074e+000	2.083851e+000	2.219405e-008	9.507209e-002	3.167397e-003	3.958063e+000	3.958063e+000
3.079161621034619e-002	0.000000e+000	3.958081e+000	2.083838e+000	2.219406e-008	9.507561e-002	2.518113e-003	3.958070e+000	3.958070e+000
3.079161776020410e-002	0.000000e+000	3.958089e+000	2.083822e+000	2.219405e-008	9.507956e-002	1.955823e-003	3.958077e+000	3.958077e+000
3.079162085991993e-002	0.000000e+000	3.958104e+000	2.083791e+000	2.219405e-008	9.508730e-002	1.083871e-003	3.958093e+000	3.958093e+000
3.079162371487600e-002	0.000000e+000	3.958119e+000	2.083763e+000	2.219405e-008	9.509491e-002	5.355601e-004	3.958107e+000	3.958107e+000
3.079162728025186e-002	0.000000e+000	3.958136e+000	2.083727e+000	2.219405e-008	9.510490e-002	1.841633e-004	3.958125e+000	3.958125e+000
3.079163105614079e-002	0.000000e+000	3.958155e+000	2.083689e+000	2.219405e-008	9.511524e-002	5.582548e-005	3.958144e+000	3.958144e+000
3.079163502663705e-002	0.000000e+000	3.958175e+000	2.083650e+000	2.219405e-008	9.512582e-002	3.056490e-005	3.958163e+000	3.958163e+000
3.079164296762955e-002	0.000000e+000	3.958215e+000	2.083570e+000	2.219405e-008	9.514689e-002	1.813020e-005	3.958203e+000	3.958203e+000
3.079165883191819e-002	0.000000e+000	3.958294e+000	2.083412e+000	2.219405e-008	9.518899e-002	7.367739e-006	3.958283e+000	3.958283e+000
3.079168174915339e-002	0.000000e+000	3.958409e+000	2.083183e+000	2.219405e-008	9.524982e-002	2.391016e-006	3.958397e+000	3.958397e+000
3.079171132239568e-002	0.000000e+000	3.958557e+000	2.082887e+000	2.219405e-008	9.532836e-002	8.210308e-007	3.958545e+000	3.958545e+000
3.079175355093066e-002	0.000000e+000	3.958768e+000	2.082464e+000	2.219405e-008	9.544065e-002	3.126083e-007	3.958756e+000	3.958756e+000
3.079181876282607e-002	0.000000e+000	3.959094e+000	2.081812e+000	2.219405e-008	9.561432e-002	1.849809e-007	3.959082e+000	3.959082e+000
3.079193473592903e-002	0.000000e+000	3.959674e+000	2.080653e+000	2.219405e-008	9.592386e-002	1.384950e-007	3.959662e+000	3.959662e+000
3.079209757953261e-002	0.000000e+000	3.960488e+000	2.079024e+000	2.219405e-008	9.635992e-002	1.334699e-007	3.960476e+000	3.960476e+000
3.079234229774720e-002	0.000000e+000	3.961711e+000	2.076577e+000	2.219405e-008	9.701832e-002	1.287662e-007	3.961700e+000	3.961700e+000
3.079268446334751e-002	0.000000e+000	3.963422e+000	2.073155e+000	2.219405e-008	9.794513e-002	1.291008e-007	3.963411e+000	3.963411e+000
3.079316904908771e-002	0.000000e+000	3.965845e+000	2.068310e+000	2.219405e-008	9.927019e-002	1.277726e-007	3.965834e+000	3.965834e+000
3.079382709781811e-002	0.000000e+000	3.969136e+000	2.061729e+000	2.219405e-008	1.010919e-001	1.279926e-007	3.969124e+000	3.969124e+000
3.079459370268029e-002	0.000000e+000	3.972969e+000	2.054063e+000	2.219405e-008	1.032425e-001	1.280203e-007	3.972957e+000	3.972957e+000
3.079509722714775e-002	0.000000e+000	3.975486e+000	2.049028e+000	2.219405e-008	1.046757e-001	1.279318e-007	3.975475e+000	3.975475e+000
3.079579319445529e-002	0.000000e+000	3.978966e+000	2.042068e+000	2.219405e-008	1.066892e-001	1.273929e-007	3.978955e+000	3.978955e+000
3.079678044512563e-002	0.000000e+000	3.983902e+000	2.032196e+000	2.219405e-008	1.096084e-001	1.278895e-007	3.983891e+000	3.983891e+000
3.079850706372373e-002	0.000000e+000	3.992535e+000	2.014929e+000	2.219405e-008	1.148645e-001	1.276790e-007	3.992524e+000	3.992524e+000
3.080027558950391e-002	0.000000e+000	4.001378e+000	1.997244e+000	2.219405e-008	1.204818e-001	1.278564e-007	4.001367e+000	4.001367e+000
3.080323283138240e-002	0.000000e+000	4.016164e+000	1.967672e+000	2.219405e-008	1.304306e-001	1.277789e-007	4.016153e+000	4.016153e+000
3.080666979223122e-002	0.000000e+000	4.033349e+000	1.933302e+000	2.219405e-008	1.430317e-001	1.279552e-007	4.033338e+000	4.033338e+000
3.081250612531320e-002	0.000000e+000	4.062531e+000	1.874939e+000	2.219405e-008	1.676295e-001	1.279988e-007	4.062520e+000	4.062520e+000
3.082104095899356e-002	0.000000e+000	4.105205e+000	1.789590e+000	2.219405e-008	2.171541e-001	1.282550e-007	4.105194e+000	4.105194e+000
3.083739165455126e-002	0.000000e+000	4.186958e+000	1.626083e+000	2.219405e-008	4.025371e-001	1.286073e-007	4.186948e+000	4.186948e+000
3.084646807673406e-002	0.000000e+000	4.232340e+000	1.535319e+000	2.219405e-008	6.102235e-001	1.735847e-005	4.232330e+000	4.232330e+000
3.084653138148970e-002	0.000000e+000	4.232657e+000	1.534686e+000	2.219405e-008	6.185580e-001	1.169532e-005	4.232646e+000	4.232646e+000
3.084665799100101e-002	0.000000e+000	4.233290e+000	1.533420e+000	2.219405e-008	6.721971e-001	1.286813e-007	4.233280e+000	4.233280e+000
3.084691121002361e-002	0.000000e+000	4.234556e+000	1.530888e+000	2.219405e-008	8.935724e-001	1.286989e-007	4.234546e+000	4.234546e+000
3.084741764806881e-002	0.000000e+000	4.237088e+000	1.525823e+000	2.219405e-008	1.512390e+000	1.287039e-007	4.237078e+000	4.237078e+000
3.084801508798458e-002	0.000000e+000	4.240076e+000	1.519849e+000	2.219405e-008	2.169527e+000	1.287172e-007	4.240065e+000	4.240065e+000
3.084881452791340e-002	0.000000e+000	4.244072e+000	1.511855e+000	2.219405e-008	2.679387e+000	1.287323e-007	4.244062e+000	4.244062e+000
3.084950356366613e-002	0.000000e+000	4.247518e+000	1.504964e+000	2.219405e-008	2.859730e+000	1.287453e-007	4.247508e+000	4.247508e+000
3.085021468111236e-002	0.000000e+000	4.251073e+000	1.497853e+000	2.219405e-008	2.942397e+000	1.287573e-007	4.251063e+000	4.251063e+000
3.085160870602636e-002	0.000000e+000	4.258044e+000	1.483913e+000	2.219405e-008	3.055815e+000	1.287866e-007	4.258033e+000	4.258033e+000
3.085439675585435e-002	0.000000e+000	4.271984e+000	1.456032e+000	2.219405e-008	3.221533e+000	1.288382e-007	4.271974e+000	4.271974e+000
3.085885905441741e-002	0.000000e+000	4.294295e+000	1.411409e+000	2.219405e-008	3.418561e+000	1.289216e-007	4.294285e+000	4.294285e+000
3.086473961898405e-002	0.000000e+000	4.323698e+000	1.352604e+000	2.219405e-008	3.614232e+000	1.290271e-007	4.323689e+000	4.323689e+000
