time	V(a1)	V(b1)	V(cin)	V(cout)	V(s)
2.158721190541177e-002	3.968030e+000	2.063941e+000	0.000000e+000	1.837461e+000	5.386138e-008
2.158721191704975e-002	3.968030e+000	2.063941e+000	0.000000e+000	1.596937e+000	6.463300e-008
2.158721194032571e-002	3.968030e+000	2.063940e+000	0.000000e+000	1.129201e+000	8.723962e-008
2.158721194614470e-002	3.968030e+000	2.063940e+000	0.000000e+000	1.024545e+000	9.304775e-008
2.158721194759945e-002	3.968030e+000	2.063940e+000	0.000000e+000	1.004537e+000	9.452658e-008
2.158721195050894e-002	3.968030e+000	2.063940e+000	0.000000e+000	9.763039e-001	9.740981e-008
2.158721195632794e-002	3.968030e+000	2.063940e+000	0.000000e+000	9.367818e-001	1.025112e-007
2.158721196796592e-002	3.968030e+000	2.063940e+000	0.000000e+000	8.848255e-001	1.109579e-007
2.158721199124188e-002	3.968030e+000	2.063940e+000	0.000000e+000	8.169724e-001	1.265200e-007
2.158721203779380e-002	3.968030e+000	2.063940e+000	0.000000e+000	7.296203e-001	1.501742e-007
2.158721213089765e-002	3.968030e+000	2.063939e+000	0.000000e+000	6.238753e-001	1.461722e-007
2.158721231710534e-002	3.968031e+000	2.063938e+000	0.000000e+000	5.052934e-001	7.026740e-008
2.158721268952073e-002	3.968032e+000	2.063936e+000	0.000000e+000	3.674905e-001	-1.046321e-009
2.158721302635878e-002	3.968033e+000	2.063935e+000	0.000000e+000	2.879155e-001	3.024445e-008
2.158721370003490e-002	3.968034e+000	2.063931e+000	0.000000e+000	1.896743e-001	6.070204e-008
2.158721468410659e-002	3.968037e+000	2.063927e+000	0.000000e+000	1.045333e-001	8.289273e-009
2.158721567588163e-002	3.968039e+000	2.063922e+000	0.000000e+000	5.983460e-002	5.006459e-008
2.158721679818369e-002	3.968042e+000	2.063916e+000	0.000000e+000	3.535835e-002	7.467653e-008
2.158721781569599e-002	3.968045e+000	2.063911e+000	0.000000e+000	2.402376e-002	4.079126e-008
2.158721909797535e-002	3.968048e+000	2.063905e+000	0.000000e+000	1.614106e-002	3.932491e-008
2.158722036992338e-002	3.968051e+000	2.063898e+000	0.000000e+000	1.133257e-002	4.380972e-008
2.158722234711592e-002	3.968056e+000	2.063888e+000	0.000000e+000	6.853684e-003	4.674951e-008
2.158722489806677e-002	3.968062e+000	2.063875e+000	0.000000e+000	3.786396e-003	4.615103e-008
2.158722847466240e-002	3.968071e+000	2.063858e+000	0.000000e+000	2.070906e-003	4.614939e-008
2.158723205988143e-002	3.968080e+000	2.063840e+000	0.000000e+000	1.447178e-003	4.632961e-008
2.158723500570810e-002	3.968087e+000	2.063825e+000	0.000000e+000	1.185293e-003	4.618187e-008
2.158723845369424e-002	3.968096e+000	2.063808e+000	0.000000e+000	9.241577e-004	4.591656e-008
2.158724427761382e-002	3.968111e+000	2.063779e+000	0.000000e+000	5.198654e-004	4.619767e-008
2.158724994657059e-002	3.968125e+000	2.063750e+000	0.000000e+000	2.299693e-004	4.610430e-008
2.158725582408711e-002	3.968140e+000	2.063721e+000	0.000000e+000	7.739052e-005	4.620802e-008
2.158726163045321e-002	3.968154e+000	2.063692e+000	0.000000e+000	3.446413e-005	4.611532e-008
2.158726888813854e-002	3.968172e+000	2.063656e+000	0.000000e+000	2.359152e-005	4.616806e-008
2.158727862072709e-002	3.968197e+000	2.063607e+000	0.000000e+000	1.550453e-005	4.620749e-008
2.158729808590418e-002	3.968245e+000	2.063509e+000	0.000000e+000	8.251065e-006	4.613142e-008
2.158733382107621e-002	3.968334e+000	2.063331e+000	0.000000e+000	3.075213e-006	4.616800e-008
2.158737599345352e-002	3.968440e+000	2.063120e+000	0.000000e+000	1.201751e-006	4.615123e-008
2.158743975924605e-002	3.968599e+000	2.062801e+000	0.000000e+000	4.051837e-007	4.617317e-008
2.158752902576241e-002	3.968822e+000	2.062355e+000	0.000000e+000	1.414097e-007	4.616115e-008
2.158767067497387e-002	3.969177e+000	2.061647e+000	0.000000e+000	5.130532e-008	4.617743e-008
2.158790117836081e-002	3.969753e+000	2.060494e+000	0.000000e+000	3.217385e-008	4.617589e-008
2.158831528250614e-002	3.970788e+000	2.058424e+000	0.000000e+000	2.455666e-008	4.619242e-008
2.158880635232375e-002	3.972016e+000	2.055968e+000	0.000000e+000	2.389317e-008	4.620525e-008
2.158953993308648e-002	3.973850e+000	2.052300e+000	0.000000e+000	2.262216e-008	4.622945e-008
2.159053759663230e-002	3.976344e+000	2.047312e+000	0.000000e+000	2.277108e-008	4.625903e-008
2.159195023108524e-002	3.979876e+000	2.040249e+000	0.000000e+000	2.237948e-008	4.630409e-008
2.159334741456945e-002	3.983369e+000	2.033263e+000	0.000000e+000	2.205911e-008	4.634977e-008
2.159431746713071e-002	3.985794e+000	2.028413e+000	0.000000e+000	2.203524e-008	4.638182e-008
2.159572711406046e-002	3.989318e+000	2.021364e+000	0.000000e+000	2.235563e-008	4.642863e-008
2.159777845813185e-002	3.994446e+000	2.011108e+000	0.000000e+000	2.212005e-008	4.650150e-008
2.160078504146905e-002	4.001963e+000	1.996075e+000	0.000000e+000	2.225107e-008	4.661266e-008
2.160451341139874e-002	4.011283e+000	1.977433e+000	0.000000e+000	2.215566e-008	4.676265e-008
2.161010560880040e-002	4.025264e+000	1.949472e+000	0.000000e+000	2.224842e-008	4.701698e-008
2.161874260123566e-002	4.046856e+000	1.906287e+000	0.000000e+000	2.218151e-008	4.751309e-008
2.163285781559376e-002	4.082145e+000	1.835711e+000	0.000000e+000	2.222544e-008	4.893710e-008
2.165560478907807e-002	4.139012e+000	1.721976e+000	0.000000e+000	7.264389e-006	1.640298e-008
2.165835633387731e-002	4.145891e+000	1.708218e+000	0.000000e+000	5.434351e-006	2.730201e-008
2.166385942347580e-002	4.159648e+000	1.680703e+000	0.000000e+000	2.219407e-008	3.766210e-008
2.166731880963096e-002	4.168297e+000	1.663406e+000	0.000000e+000	2.219410e-008	1.366206e-005
2.166863112638354e-002	4.171578e+000	1.656844e+000	0.000000e+000	2.219402e-008	2.990938e-004
2.166932987293445e-002	4.173325e+000	1.653351e+000	0.000000e+000	2.219407e-008	8.420557e-004
2.166996136359987e-002	4.174903e+000	1.650193e+000	0.000000e+000	2.219404e-008	1.595227e-003
2.167048124377945e-002	4.176203e+000	1.647594e+000	0.000000e+000	2.219405e-008	2.270311e-003
2.167103852099133e-002	4.177596e+000	1.644807e+000	0.000000e+000	2.219411e-008	3.027707e-003
2.167196356587562e-002	4.179909e+000	1.640182e+000	0.000000e+000	2.219407e-008	4.327446e-003
2.167280238748060e-002	4.182006e+000	1.635988e+000	0.000000e+000	2.219409e-008	5.559377e-003
2.167437225052909e-002	4.185931e+000	1.628139e+000	0.000000e+000	2.219406e-008	7.987951e-003
2.167597960302459e-002	4.189949e+000	1.620102e+000	0.000000e+000	2.219408e-008	1.071879e-002
2.167919430801559e-002	4.197986e+000	1.604028e+000	0.000000e+000	2.219406e-008	1.732045e-002
2.168181273030727e-002	4.204532e+000	1.590936e+000	0.000000e+000	2.214066e-008	2.407646e-002
2.168190333224322e-002	4.204758e+000	1.590483e+000	0.000000e+000	2.215723e-008	2.448398e-002
2.168208453611512e-002	4.205211e+000	1.589577e+000	0.000000e+000	2.219406e-008	2.589381e-002
2.168235293481381e-002	4.205883e+000	1.588235e+000	0.000000e+000	2.219405e-008	3.003899e-002
2.168265592115995e-002	4.206640e+000	1.586720e+000	0.000000e+000	2.219421e-008	3.840258e-002
2.168272094494373e-002	4.206802e+000	1.586395e+000	0.000000e+000	2.219418e-008	4.160664e-002
2.168285099251130e-002	4.207128e+000	1.585745e+000	0.000000e+000	2.219406e-008	5.731246e-002
2.168311108764643e-002	4.207778e+000	1.584445e+000	0.000000e+000	2.219404e-008	1.299519e-001
2.168316726525316e-002	4.207918e+000	1.584164e+000	0.000000e+000	2.219408e-008	1.862177e-001
2.168318130965484e-002	4.207953e+000	1.584093e+000	0.000000e+000	2.219595e-008	2.314691e-001
2.168318482075526e-002	4.207962e+000	1.584076e+000	0.000000e+000	2.221911e-008	2.577996e-001
2.168318569853037e-002	4.207964e+000	1.584072e+000	0.000000e+000	2.226041e-008	2.725050e-001
2.168318745408058e-002	4.207969e+000	1.584063e+000	0.000000e+000	2.272044e-008	3.259478e-001
2.168318789296813e-002	4.207970e+000	1.584061e+000	0.000000e+000	2.332468e-008	3.614091e-001
2.168318877074324e-002	4.207972e+000	1.584056e+000	0.000000e+000	2.463824e-008	4.899983e-001
2.168318899018701e-002	4.207973e+000	1.584055e+000	0.000000e+000	2.432806e-008	5.394624e-001
2.168318942907456e-002	4.207973e+000	1.584053e+000	0.000000e+000	2.374960e-008	6.891462e-001
2.168319030684967e-002	4.207976e+000	1.584049e+000	0.000000e+000	2.457800e-008	1.064797e+000
2.168319033428014e-002	4.207976e+000	1.584048e+000	0.000000e+000	2.308140e-008	1.078449e+000
2.168319038914109e-002	4.207976e+000	1.584048e+000	0.000000e+000	1.626261e-008	1.106063e+000
2.168319049886297e-002	4.207976e+000	1.584048e+000	0.000000e+000	8.853362e-009	1.150825e+000
2.168319071830675e-002	4.207977e+000	1.584046e+000	0.000000e+000	1.947505e-008	1.216442e+000
2.168319115719430e-002	4.207978e+000	1.584044e+000	0.000000e+000	4.624150e-008	1.316041e+000
2.168319203496941e-002	4.207980e+000	1.584040e+000	0.000000e+000	4.839918e-008	1.492449e+000
2.168319325086952e-002	4.207983e+000	1.584034e+000	0.000000e+000	8.043162e-009	1.723192e+000
2.168319404792814e-002	4.207985e+000	1.584030e+000	0.000000e+000	-3.211284e-009	1.844069e+000
2.168319511292563e-002	4.207988e+000	1.584024e+000	0.000000e+000	-1.278002e-008	1.948473e+000
2.168319616790321e-002	4.207991e+000	1.584019e+000	0.000000e+000	-8.342989e-009	2.018107e+000
2.168319718095638e-002	4.207993e+000	1.584014e+000	0.000000e+000	2.661050e-008	2.074870e+000
2.168319878171442e-002	4.207997e+000	1.584006e+000	0.000000e+000	4.048605e-008	2.162794e+000
2.168320198323050e-002	4.208005e+000	1.583990e+000	0.000000e+000	2.389550e-008	2.335712e+000
2.168320623281358e-002	4.208015e+000	1.583969e+000	0.000000e+000	2.306746e-008	2.553194e+000
2.168321297872899e-002	4.208033e+000	1.583935e+000	0.000000e+000	2.210857e-008	2.854701e+000
2.168321926395298e-002	4.208048e+000	1.583904e+000	0.000000e+000	2.294652e-008	3.065829e+000
2.168322521182785e-002	4.208063e+000	1.583874e+000	0.000000e+000	2.236091e-008	3.186249e+000
2.168323225940534e-002	4.208081e+000	1.583839e+000	0.000000e+000	2.209998e-008	3.255424e+000
2.168324029928157e-002	4.208101e+000	1.583799e+000	0.000000e+000	2.205234e-008	3.287187e+000
2.168324889904766e-002	4.208122e+000	1.583755e+000	0.000000e+000	2.227231e-008	3.298025e+000
2.168326017025891e-002	4.208150e+000	1.583699e+000	0.000000e+000	2.206072e-008	3.301558e+000
2.168327683156544e-002	4.208192e+000	1.583616e+000	0.000000e+000	2.230647e-008	3.302745e+000
2.168434968383716e-002	4.210874e+000	1.578252e+000	0.000000e+000	2.223473e-008	3.327853e+000
2.168542253610888e-002	4.213556e+000	1.572887e+000	0.000000e+000	2.218158e-008	3.351873e+000
2.168649538838060e-002	4.216238e+000	1.567523e+000	0.000000e+000	2.214701e-008	3.374806e+000
2.168756824065232e-002	4.218920e+000	1.562159e+000	0.000000e+000	2.213104e-008	3.396653e+000
2.168864109292404e-002	4.221603e+000	1.556795e+000	0.000000e+000	2.213364e-008	3.417412e+000
2.168971394519575e-002	4.224285e+000	1.551430e+000	0.000000e+000	2.215484e-008	3.437083e+000
2.169078679746747e-002	4.226967e+000	1.546066e+000	0.000000e+000	2.219462e-008	3.455668e+000
2.169832621421618e-002	4.245816e+000	1.508369e+000	0.000000e+000	2.219377e-008	3.573793e+000
2.171340504771359e-002	4.283513e+000	1.432975e+000	0.000000e+000	2.219414e-008	3.762441e+000
2.173517822511311e-002	4.337945e+000	1.324109e+000	0.000000e+000	2.219399e-008	3.973107e+000
2.176744174421471e-002	4.418604e+000	1.162791e+000	0.000000e+000	2.219408e-008	4.209596e+000
2.180650424421471e-002	4.516261e+000	9.674788e-001	0.000000e+000	2.219405e-008	4.425854e+000
2.184556674421471e-002	4.613917e+000	7.721663e-001	0.000000e+000	2.219405e-008	4.586185e+000
2.188462924421471e-002	4.711573e+000	5.768538e-001	0.000000e+000	2.219405e-008	4.706953e+000
2.192369174421471e-002	4.809229e+000	3.815413e-001	0.000000e+000	2.219405e-008	4.809042e+000
2.196275424421471e-002	4.906886e+000	1.862288e-001	0.000000e+000	2.219406e-008	4.906878e+000
2.200000000000000e-002	5.000000e+000	4.440892e-015	0.000000e+000	-1.119257e-008	4.999990e+000
2.200372457557853e-002	5.000000e+000	1.480297e-015	0.000000e+000	1.106499e-008	4.999996e+000
2.201117372673559e-002	5.000000e+000	0.000000e+000	0.000000e+000	2.219405e-008	5.000000e+000
2.500000000000000e-002	5.000000e+000	0.000000e+000	0.000000e+000	2.219463e-008	5.000000e+000
2.501579517726024e-002	5.000000e+000	0.000000e+000	1.579518e-001	2.219405e-008	5.000003e+000
2.503264336633783e-002	5.000000e+000	0.000000e+000	3.264337e-001	2.219405e-008	4.998815e+000
2.506633974449301e-002	5.000000e+000	0.000000e+000	6.633974e-001	2.219405e-008	4.958813e+000
2.510030758936458e-002	5.000000e+000	0.000000e+000	1.003076e+000	2.219405e-008	4.780395e+000
2.513937008936458e-002	5.000000e+000	0.000000e+000	1.393701e+000	2.219406e-008	3.970966e+000
2.517843258936458e-002	5.000000e+000	0.000000e+000	1.784326e+000	2.219482e-008	1.979775e+000
2.517904294092708e-002	5.000000e+000	0.000000e+000	1.790429e+000	2.219468e-008	1.714312e+000
2.518026364405208e-002	5.000000e+000	0.000000e+000	1.802636e+000	2.219369e-008	8.497228e-001
2.518050727300468e-002	5.000000e+000	0.000000e+000	1.805073e+000	2.219384e-008	7.629033e-001
2.518099453090989e-002	5.000000e+000	0.000000e+000	1.809945e+000	2.219436e-008	7.244825e-001
2.518196904672030e-002	5.000000e+000	0.000000e+000	1.819690e+000	2.219430e-008	6.767903e-001
2.518391807834112e-002	5.000000e+000	0.000000e+000	1.839181e+000	2.219441e-008	6.177504e-001
2.518781614158276e-002	5.000000e+000	0.000000e+000	1.878161e+000	2.219465e-008	5.435938e-001
2.519389628555012e-002	5.000000e+000	0.000000e+000	1.938963e+000	2.219633e-008	4.645968e-001
2.519735242871305e-002	5.000000e+000	0.000000e+000	1.973524e+000	2.219830e-008	4.299022e-001
2.519792240291230e-002	5.000000e+000	0.000000e+000	1.979224e+000	2.220098e-008	4.250329e-001
2.519906235131081e-002	5.000000e+000	0.000000e+000	1.990623e+000	2.221025e-008	4.159949e-001
2.520036873868781e-002	5.000000e+000	0.000000e+000	2.003687e+000	2.227497e-008	4.060394e-001
2.520121193217946e-002	5.000000e+000	0.000000e+000	2.012119e+000	2.253548e-008	3.998657e-001
2.520196775957798e-002	5.000000e+000	0.000000e+000	2.019678e+000	2.303646e-008	3.945234e-001
2.520276823575997e-002	5.000000e+000	0.000000e+000	2.027682e+000	2.460057e-008	3.889954e-001
2.520287950741140e-002	5.000000e+000	0.000000e+000	2.028795e+000	2.300652e-008	3.882399e-001
2.520310205071423e-002	5.000000e+000	0.000000e+000	2.031020e+000	-2.001924e-008	3.867447e-001
2.520314020607044e-002	5.000000e+000	0.000000e+000	2.031402e+000	-2.540006e-007	3.864893e-001
2.520321651678286e-002	5.000000e+000	0.000000e+000	2.032165e+000	-2.023452e-006	3.859802e-001
2.520323559446097e-002	5.000000e+000	0.000000e+000	2.032356e+000	-5.695377e-006	3.858531e-001
2.520327374981718e-002	5.000000e+000	0.000000e+000	2.032737e+000	-3.696889e-005	3.855993e-001
2.520328995269517e-002	5.000000e+000	0.000000e+000	2.032900e+000	-1.137334e-004	3.854916e-001
2.520330083889856e-002	5.000000e+000	0.000000e+000	2.033008e+000	-3.341531e-004	3.854191e-001
2.520330831869909e-002	5.000000e+000	0.000000e+000	2.033083e+000	-7.923403e-004	3.853693e-001
2.520331940210215e-002	5.000000e+000	0.000000e+000	2.033194e+000	-1.362435e-003	3.852959e-001
2.520332364248041e-002	5.000000e+000	0.000000e+000	2.033237e+000	7.486159e-004	3.852678e-001
2.520332679685102e-002	5.000000e+000	0.000000e+000	2.033268e+000	8.966293e-003	3.852468e-001
2.520333042958597e-002	5.000000e+000	0.000000e+000	2.033304e+000	4.076008e-002	3.852227e-001
2.520333450675289e-002	5.000000e+000	0.000000e+000	2.033345e+000	1.124851e-001	3.851957e-001
2.520333500242681e-002	5.000000e+000	0.000000e+000	2.033350e+000	1.301107e-001	3.851924e-001
2.520333599377465e-002	5.000000e+000	0.000000e+000	2.033360e+000	2.033671e-001	3.851858e-001
2.520333756575033e-002	5.000000e+000	0.000000e+000	2.033376e+000	3.940863e-001	3.851755e-001
2.520333778120794e-002	5.000000e+000	0.000000e+000	2.033378e+000	4.594707e-001	3.851741e-001
2.520333821212316e-002	5.000000e+000	0.000000e+000	2.033382e+000	7.665191e-001	3.851712e-001
2.520333831985196e-002	5.000000e+000	0.000000e+000	2.033383e+000	1.074827e+000	3.851705e-001
2.520333834678416e-002	5.000000e+000	0.000000e+000	2.033383e+000	1.328798e+000	3.851704e-001
2.520333840064856e-002	5.000000e+000	0.000000e+000	2.033384e+000	2.099696e+000	3.851700e-001
2.520333841411466e-002	5.000000e+000	0.000000e+000	2.033384e+000	2.298633e+000	3.851699e-001
2.520333844104686e-002	5.000000e+000	0.000000e+000	2.033384e+000	2.698852e+000	3.851697e-001
2.520333844777991e-002	5.000000e+000	0.000000e+000	2.033385e+000	2.781098e+000	3.851697e-001
2.520333846124601e-002	5.000000e+000	0.000000e+000	2.033385e+000	2.883434e+000	3.851696e-001
2.520333848817821e-002	5.000000e+000	0.000000e+000	2.033385e+000	3.000606e+000	3.851694e-001
2.520333854204261e-002	5.000000e+000	0.000000e+000	2.033386e+000	3.147107e+000	3.851691e-001
2.520333864630623e-002	5.000000e+000	0.000000e+000	2.033386e+000	3.346730e+000	3.851684e-001
2.520333883390084e-002	5.000000e+000	0.000000e+000	2.033388e+000	3.616360e+000	3.851672e-001
2.520333908130305e-002	5.000000e+000	0.000000e+000	2.033391e+000	3.888431e+000	3.851656e-001
2.520333946667640e-002	5.000000e+000	0.000000e+000	2.033395e+000	4.203080e+000	3.851631e-001
2.520334016541041e-002	5.000000e+000	0.000000e+000	2.033402e+000	4.632622e+000	3.851585e-001
2.520334043669500e-002	5.000000e+000	0.000000e+000	2.033404e+000	4.754844e+000	3.851566e-001
2.520334071172372e-002	5.000000e+000	0.000000e+000	2.033407e+000	4.837359e+000	3.851545e-001
2.520334100597080e-002	5.000000e+000	0.000000e+000	2.033410e+000	4.894689e+000	3.851521e-001
2.520334135681693e-002	5.000000e+000	0.000000e+000	2.033414e+000	4.937700e+000	3.851495e-001
2.520334165037912e-002	5.000000e+000	0.000000e+000	2.033417e+000	4.961501e+000	3.851475e-001
2.520334200673909e-002	5.000000e+000	0.000000e+000	2.033420e+000	4.978524e+000	3.851454e-001
2.520334248464430e-002	5.000000e+000	0.000000e+000	2.033425e+000	4.988853e+000	3.851425e-001
2.520334319562375e-002	5.000000e+000	0.000000e+000	2.033432e+000	4.993789e+000	3.851381e-001
2.520334406256088e-002	5.000000e+000	0.000000e+000	2.033441e+000	4.995274e+000	3.851326e-001
2.520334550601689e-002	5.000000e+000	0.000000e+000	2.033455e+000	4.996093e+000	3.851231e-001
2.520334829814574e-002	5.000000e+000	0.000000e+000	2.033483e+000	4.997120e+000	3.851046e-001
2.520335388240343e-002	5.000000e+000	0.000000e+000	2.033539e+000	4.998298e+000	3.850678e-001
2.520336065311830e-002	5.000000e+000	0.000000e+000	2.033607e+000	4.999152e+000	3.850234e-001
2.520336714350607e-002	5.000000e+000	0.000000e+000	2.033671e+000	4.999617e+000	3.849802e-001
2.520337408617538e-002	5.000000e+000	0.000000e+000	2.033741e+000	4.999816e+000	3.849335e-001
2.520338104930563e-002	5.000000e+000	0.000000e+000	2.033810e+000	4.999867e+000	3.848872e-001
2.520338735458174e-002	5.000000e+000	0.000000e+000	2.033874e+000	4.999888e+000	3.848454e-001
2.520339996513395e-002	5.000000e+000	0.000000e+000	2.034000e+000	4.999917e+000	3.847618e-001
2.520342518623838e-002	5.000000e+000	0.000000e+000	2.034252e+000	4.999948e+000	3.845949e-001
2.520345075501607e-002	5.000000e+000	0.000000e+000	2.034508e+000	4.999965e+000	3.844258e-001
2.520348943425242e-002	5.000000e+000	0.000000e+000	2.034894e+000	4.999979e+000	3.841704e-001
2.520353706141081e-002	5.000000e+000	0.000000e+000	2.035371e+000	4.999988e+000	3.838564e-001
2.520360198019252e-002	5.000000e+000	0.000000e+000	2.036020e+000	4.999994e+000	3.834293e-001
2.520368139162804e-002	5.000000e+000	0.000000e+000	2.036814e+000	4.999997e+000	3.829077e-001
2.520369716270243e-002	5.000000e+000	0.000000e+000	2.036972e+000	4.999998e+000	3.828043e-001
2.520372870485120e-002	5.000000e+000	0.000000e+000	2.037287e+000	4.999999e+000	3.825978e-001
2.520379178914875e-002	5.000000e+000	0.000000e+000	2.037918e+000	5.000000e+000	3.821855e-001
2.520386564763482e-002	5.000000e+000	0.000000e+000	2.038656e+000	5.000000e+000	3.817038e-001
2.520395895408481e-002	5.000000e+000	0.000000e+000	2.039590e+000	5.000000e+000	3.810970e-001
2.520407254551386e-002	5.000000e+000	0.000000e+000	2.040725e+000	5.000000e+000	3.803614e-001
2.520429599354690e-002	5.000000e+000	0.000000e+000	2.042960e+000	5.000000e+000	3.789225e-001
2.520452397033094e-002	5.000000e+000	0.000000e+000	2.045240e+000	5.000000e+000	3.774651e-001
2.520483577983339e-002	5.000000e+000	0.000000e+000	2.048358e+000	5.000000e+000	3.754890e-001
2.520512389775771e-002	5.000000e+000	0.000000e+000	2.051239e+000	5.000000e+000	3.736797e-001
2.520543574027521e-002	5.000000e+000	0.000000e+000	2.054357e+000	5.000000e+000	3.717417e-001
2.520581826488564e-002	5.000000e+000	0.000000e+000	2.058183e+000	5.000000e+000	3.693970e-001
2.520658331410649e-002	5.000000e+000	0.000000e+000	2.065833e+000	5.000000e+000	3.647934e-001
2.520750574688392e-002	5.000000e+000	0.000000e+000	2.075058e+000	5.000000e+000	3.594017e-001
2.520931462620009e-002	5.000000e+000	0.000000e+000	2.093146e+000	5.000000e+000	3.492429e-001
2.521133576770872e-002	5.000000e+000	0.000000e+000	2.113358e+000	5.000000e+000	3.385151e-001
2.521493131325701e-002	5.000000e+000	0.000000e+000	2.149313e+000	5.000000e+000	3.208054e-001
2.521926500168276e-002	5.000000e+000	0.000000e+000	2.192650e+000	5.000000e+000	3.013199e-001
2.522516370763681e-002	5.000000e+000	0.000000e+000	2.251637e+000	5.000000e+000	2.775692e-001
2.523246539559369e-002	5.000000e+000	0.000000e+000	2.324654e+000	5.000000e+000	2.519198e-001
2.524549999366594e-002	5.000000e+000	0.000000e+000	2.455000e+000	5.000000e+000	2.140710e-001
2.527156918981043e-002	5.000000e+000	0.000000e+000	2.715692e+000	5.000000e+000	1.552455e-001
2.531063168981043e-002	5.000000e+000	0.000000e+000	3.106317e+000	5.000000e+000	9.002975e-002
2.534969418981043e-002	5.000000e+000	0.000000e+000	3.496942e+000	5.000000e+000	4.443040e-002
2.538875668981043e-002	5.000000e+000	0.000000e+000	3.887567e+000	5.000000e+000	1.625075e-002
2.542781918981043e-002	5.000000e+000	0.000000e+000	4.278192e+000	5.000000e+000	3.012354e-003
2.546093750000000e-002	5.000000e+000	0.000000e+000	4.609375e+000	5.000000e+000	1.303060e-004
2.550000000000000e-002	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.085892e-006
2.550457540741928e-002	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.113231e-007
3.000000000000000e-002	5.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	1.114083e-007
3.005798743500128e-002	5.000000e+000	2.899372e-001	5.000000e+000	5.000000e+000	1.112946e-007
3.009704993500128e-002	5.000000e+000	4.852497e-001	5.000000e+000	5.000000e+000	1.091920e-007
3.013611243500127e-002	5.000000e+000	6.805622e-001	5.000000e+000	5.000000e+000	9.490571e-008
3.017517493500127e-002	5.000000e+000	8.758747e-001	5.000000e+000	5.000000e+000	6.513921e-008
3.021423743500127e-002	5.000000e+000	1.071187e+000	5.000000e+000	5.000000e+000	2.932735e-008
3.025329993500127e-002	5.000000e+000	1.266500e+000	5.000000e+000	5.000000e+000	3.948664e-008
3.029236243500127e-002	5.000000e+000	1.461812e+000	5.000000e+000	5.000000e+000	3.243642e-005
3.033142493500127e-002	5.000000e+000	1.657125e+000	5.000000e+000	5.000000e+000	3.463675e-003
3.037048743500127e-002	5.000000e+000	1.852437e+000	5.000000e+000	5.000000e+000	1.420400e-002
3.037220065073342e-002	5.000000e+000	1.861003e+000	5.000000e+000	5.000000e+000	1.556911e-002
3.037562708219771e-002	5.000000e+000	1.878135e+000	5.000000e+000	5.000000e+000	2.046784e-002
3.038247994512630e-002	5.000000e+000	1.912400e+000	5.000000e+000	5.000000e+000	3.638398e-002
3.039323132931540e-002	5.000000e+000	1.966157e+000	5.000000e+000	5.000000e+000	7.424045e-002
3.039435857952384e-002	5.000000e+000	1.971793e+000	5.000000e+000	5.000000e+000	8.108268e-002
3.039661307994072e-002	5.000000e+000	1.983065e+000	5.000000e+000	5.000000e+000	1.025985e-001
3.039849966450078e-002	5.000000e+000	1.992498e+000	5.000000e+000	5.000000e+000	1.299597e-001
3.039992628187027e-002	5.000000e+000	1.999631e+000	5.000000e+000	5.000000e+000	1.678403e-001
3.040099036759729e-002	5.000000e+000	2.004952e+000	5.000000e+000	5.000000e+000	2.319278e-001
3.040210932830011e-002	5.000000e+000	2.010547e+000	5.000000e+000	5.000000e+000	3.877875e-001
3.040321807336708e-002	5.000000e+000	2.016090e+000	5.000000e+000	5.000000e+000	6.532360e-001
3.040332883012205e-002	5.000000e+000	2.016644e+000	5.000000e+000	5.000000e+000	7.002572e-001
3.040355034363198e-002	5.000000e+000	2.017752e+000	5.000000e+000	5.000000e+000	8.361653e-001
3.040360572200947e-002	5.000000e+000	2.018028e+000	5.000000e+000	5.000000e+000	8.841978e-001
3.040371647876444e-002	5.000000e+000	2.018582e+000	5.000000e+000	5.000000e+000	1.015330e+000
3.040374416795318e-002	5.000000e+000	2.018721e+000	5.000000e+000	5.000000e+000	1.072514e+000
3.040379954633066e-002	5.000000e+000	2.018998e+000	5.000000e+000	5.000000e+000	1.303298e+000
3.040382420261108e-002	5.000000e+000	2.019121e+000	5.000000e+000	5.000000e+000	1.554495e+000
3.040384727036624e-002	5.000000e+000	2.019236e+000	5.000000e+000	5.000000e+000	1.977737e+000
3.040386480406713e-002	5.000000e+000	2.019324e+000	5.000000e+000	5.000000e+000	2.396989e+000
3.040388280801886e-002	5.000000e+000	2.019414e+000	5.000000e+000	5.000000e+000	2.882470e+000
3.040388527470554e-002	5.000000e+000	2.019426e+000	5.000000e+000	5.000000e+000	2.958707e+000
3.040389020807889e-002	5.000000e+000	2.019451e+000	5.000000e+000	5.000000e+000	3.124993e+000
3.040389532087278e-002	5.000000e+000	2.019477e+000	5.000000e+000	5.000000e+000	3.267657e+000
3.040390170508799e-002	5.000000e+000	2.019509e+000	5.000000e+000	5.000000e+000	3.374914e+000
3.040390711414820e-002	5.000000e+000	2.019536e+000	5.000000e+000	5.000000e+000	3.426559e+000
3.040391419861466e-002	5.000000e+000	2.019571e+000	5.000000e+000	5.000000e+000	3.477121e+000
3.040392708208858e-002	5.000000e+000	2.019635e+000	5.000000e+000	5.000000e+000	3.552538e+000
